author,fip_code,county,state,npi,start_date,end_date,citation,note
isabella,36,,New York,gathering_size_100_to_26,,,nan,nan
isabella,36,,New York,gathering_size_25_to_11,,,nan,nan
isabella,36,,New York,lockdown,,,nan,nan
charlene,36,,New York,religious_gatherings_banned,,,nan,See gathering_size_500_101 for a public resource of crowd-size restrictions.
hannah,36,,New York,school_closure,3/18/2020 0:00,,https://www.governor.ny.gov/news/no-2024-continuing-temporary-suspension-and-modification-laws-relating-disaster-emergency,nan
isabella,36,,New York,shelter_in_place,,,nan,nan
isabella,36,,New York,social_distancing,3/22/2020 0:00,,https://coronavirus.health.ny.gov/newyorkstatepause,nan
benjamin,37,,North Carolina,closing_of_public_venues,3/17/2020 0:00,,https://files.nc.gov/governor/documents/files/EO118.pdf,nan
benjamin,37,,North Carolina,gathering_size_10_0,3/30/2020 0:00,,https://files.nc.gov/governor/documents/files/EO121StayatHomeOrder3.pdf,nan
benjamin,37,,North Carolina,non-essential_services_closure,3/30/2020 0:00,,https://files.nc.gov/governor/documents/files/EO121StayatHomeOrder3.pdf,nan
benjamin,37,,North Carolina,shelter_in_place,3/30/2020 0:00,,https://files.nc.gov/governor/documents/files/EO121StayatHomeOrder3.pdf,nan
benjamin,37,,North Carolina,gathering_size_100_to_26,3/14/2020 0:00,,https://files.nc.gov/governor/documents/files/EO117COVID19ProhibitingMassGatheringandK12SchoolClosure.pdf,nan
benjamin,37,,North Carolina,gathering_size_25_to_11,,,https://files.nc.gov/governor/documents/files/EO121StayatHomeOrder3.pdf,nan
benjamin,37,,North Carolina,gathering_size_500_to_101,,,https://files.nc.gov/governor/documents/files/EO117COVID19ProhibitingMassGatheringandK12SchoolClosure.pdf,nan
benjamin,37,,North Carolina,lockdown,,,nan,nan
benjamin,37,,North Carolina,religious_gatherings_banned,3/30/2020 0:00,,https://files.nc.gov/governor/documents/files/EO121StayatHomeOrder3.pdf,nan
benjamin,37,,North Carolina,school_closure,3/16/2020 0:00,,https://files.nc.gov/governor/documents/files/EO120.pdf,nan
benjamin,37,,North Carolina,social_distancing,3/14/2020 0:00,,https://files.nc.gov/governor/documents/files/EO117COVID19ProhibitingMassGatheringandK12SchoolClosure.pdf,nan
madeline,38,,North Dakota,closing_of_public_venues,3/20/2020 0:00,,https://www.governor.nd.gov/sites/www/files/documents/executiveorders/Executive%20Order%20202006.pdf,"take out okay, clubs, gyms, theaters etc. closed"
madeline,38,,North Dakota,gathering_size_10_0,,,nan,nan
madeline,38,,North Dakota,gathering_size_100_to_26,,,nan,nan
madeline,38,,North Dakota,gathering_size_25_to_11,,,nan,nan
madeline,38,,North Dakota,gathering_size_500_to_101,,,nan,nan
madeline,38,,North Dakota,lockdown,,,nan,4/6/20 Mandatory 14 quarantine for known contacts of infected https://www.governor.nd.gov/sites/www/files/documents/executive-orders/Executive%20Order%202020-21%20-%20Quarantine%20of%20COVID-19%20positives%2C%20household%20contacts.pdf
charlene,38,,North Dakota,non-essential_services_closure,3/20/2020 0:00,,https://www.governor.nd.gov/sites/www/files/documents/executiveorders/Executive%20Order%20202006.pdf,-
madeline,38,,North Dakota,religious_gatherings_banned,,,nan,nan
madeline,38,,North Dakota,school_closure,3/15/2020 0:00,,https://www.governor.nd.gov/sites/www/files/documents/Executive%20Order%20202004%20COVID19%20school%20closing.pdf,*originally just planned for 1 week
madeline,38,,North Dakota,shelter_in_place,,,nan,"*as of 4/9/20, gov. refusing shelter in place order https://twitter.com/NDDOH/status/1248051294876680192"
madeline,38,,North Dakota,social_distancing,,,nan,North Dakota gov. only making strong recommendations
Katie,39,,Ohio,closing_of_public_venues,3/15/2020 0:00,,https://governor.ohio.gov/wps/portal/gov/governor/media/newsandmedia/dewineordersohiobarsrestaurantstoclose,nan
Katie,39,,Ohio,shelter_in_place,3/23/2020 0:00,,https://governor.ohio.gov/wps/portal/gov/governor/media/newsandmedia/ohioissuesstayathomeorderandnewrestrictionsplacedondaycaresforchildren,nan
Katie,39,,Ohio,gathering_size_10_0,,,nan,nan
Katie,39,,Ohio,gathering_size_100_to_26,3/12/2020 0:00,,https://governor.ohio.gov/wps/portal/gov/governor/media/newsandmedia/bansmassgatheringsof100ormore,nan
Katie,39,,Ohio,gathering_size_25_to_11,,,nan,nan
Katie,39,,Ohio,gathering_size_500_to_101,,,nan,nan
isabella,39,,Ohio,lockdown,,,nan,nan
Katie,39,,Ohio,non-essential_services_closure,3/19/2020 0:00,,https://governor.ohio.gov/wps/portal/gov/governor/media/newsandmedia/announcedadditionaltemporarybusinessclosures,nan
Katie,39,,Ohio,religious_gatherings_banned,,,nan,religious gatherings exempted from shelter in place order
hannah,39,,Ohio,school_closure,3/17/2020 0:00,,https://coronavirus.ohio.gov/wps/wcm/connect/gov/aeadbec1-574d-4a42-9ca4-4487b7a67a4f/Director%27s+Order+-+K-12+Schools+03.14.20.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=ROOTWORKSPACE.Z18_M1HGGIK0N0JO00QO9DDDDM3000-aeadbec1-574d-4a42-9ca4-4487b7a67a4f-n5827Z4,nan
Katie,39,,Ohio,social_distancing,3/23/2020 0:00,,https://governor.ohio.gov/wps/portal/gov/governor/media/newsandmedia/ohioissuesstayathomeorderandnewrestrictionsplacedondaycaresforchildren,nan
Katie,40,,Oklahoma,gathering_size_10_0,3/25/2020 0:00,,https://www.governor.ok.gov/articles/press_releases/governorstittannounceslatestcovid19actions,nan
Katie,40,,Oklahoma,closing_of_public_venues,3/25/2020 0:00,,https://www.governor.ok.gov/articles/press_releases/governorstittannounceslatestcovid19actions,"3/25 only in counties with community spread, after 4/1 in all counties"
Katie,40,,Oklahoma,gathering_size_100_to_26,,,nan,nan
Katie,40,,Oklahoma,gathering_size_25_to_11,,,nan,nan
Katie,40,,Oklahoma,gathering_size_500_to_101,,,nan,nan
Katie,40,,Oklahoma,lockdown,,,nan,nan
Katie,40,,Oklahoma,non-essential_services_closure,,,https://www.governor.ok.gov/articles/press_releases/governorstittannounceslatestcovid19actions,only in counties with community spread
Katie,40,,Oklahoma,religious_gatherings_banned,,,nan,nan
Katie,40,,Oklahoma,school_closure,3/17/2020 0:00,,https://www.fox23.com/news/local/tulsapublicschoolsholdingemergencymeetingvoteschoolclosures/FDYMJPZL4JF4LIPJEOLDEVVJS4/,nan
Katie,40,,Oklahoma,shelter_in_place,,,nan,nan
Katie,40,,Oklahoma,social_distancing,,,nan,nan
Katie,41,,Oregon,closing_of_public_venues,3/17/2020 0:00,,https://www.oregon.gov/newsroom/Pages/NewsDetail.aspx?newsid=36192,nan
Katie,41,,Oregon,gathering_size_10_0,3/23/2020 0:00,,https://govsiteassets.s3.amazonaws.com/jkAULYKcSh6DoDF8wBM0_EO%202012.pdf,nan
Katie,41,,Oregon,gathering_size_25_to_11,3/17/2020 0:00,,https://www.oregon.gov/newsroom/Pages/NewsDetail.aspx?newsid=36192,nan
Katie,41,,Oregon,gathering_size_500_to_101,3/12/2020 0:00,,https://www.oregon.gov/newsroom/Pages/NewsDetail.aspx?newsid=36153,nan
Katie,41,,Oregon,non-essential_services_closure,3/23/2020 0:00,,https://govsiteassets.s3.amazonaws.com/jkAULYKcSh6DoDF8wBM0_EO%202012.pdf,nan
luke,41,,Oregon,shelter_in_place,3/23/2020 0:00,,https://www.oregonlive.com/business/2020/03/oregongovernorissuesstayathomeordertoenforcecoronavirusrestrictions.html,nan
Katie,41,,Oregon,gathering_size_100_to_26,,,nan,nan
Katie,41,,Oregon,lockdown,,,nan,nan
Katie,41,,Oregon,religious_gatherings_banned,3/23/2020 0:00,,https://govsiteassets.s3.amazonaws.com/jkAULYKcSh6DoDF8wBM0_EO%202012.pdf,nan
Katie,41,,Oregon,school_closure,3/16/2020 0:00,,https://kval.com/news/local/govbrownordersallk12schoolstoclosestatewidefortwoweeksduetocoronavirus,"3/16 for K-12, 3/18 for higher education"
Katie,41,,Oregon,social_distancing,3/23/2020 0:00,,https://govsiteassets.s3.amazonaws.com/jkAULYKcSh6DoDF8wBM0_EO%202012.pdf,nan
isabella,42,,Pennsylvania,closing_of_public_venues,3/19/2020 0:00,,https://www.inquirer.com/health/coronavirus/spl/pennsylvaniashutdownlifesustainingbusinessestomwolfshutdown20200319.html,nan
hannah,42,,Pennsylvania,gathering_size_10_0,,,nan,nan
hannah,42,,Pennsylvania,gathering_size_100_to_26,,,nan,nan
hannah,42,,Pennsylvania,gathering_size_25_to_11,,,nan,nan
hannah,42,,Pennsylvania,gathering_size_500_to_101,,,nan,nan
hannah,42,,Pennsylvania,lockdown,,,nan,nan
hannah,42,,Pennsylvania,non-essential_services_closure,3/21/2020 0:00,,https://www.governor.pa.gov/wp-content/uploads/2020/03/03.23.20-TWW-COVID-19-Stay-at-Home-Order.pdf,nan
brianna,42,,Pennsylvania,religious_gatherings_banned,4/1/2020 0:00,,https://www.governor.pa.gov/wp-content/uploads/2020/04/03.23.20-Stay-At-Home-Order-Guidance.pdf, 
hannah,42,,Pennsylvania,school_closure,3/16/2020 0:00,,https://www.media.pa.gov/Pages/Education-Details.aspx?newsid=811,nan
isabella,42,,Pennsylvania,shelter_in_place,3/31/2020 0:00,,https://www.governor.pa.gov/newsroom/govwolfsecofhealthextendstayathomeorderstosevenadditionalcounties33countiesnoworderedtostayhome/,nan
hannah,42,,Pennsylvania,social_distancing,,,nan,nan
hannah,44,,Rhode Island,closing_of_public_venues,3/17/2020 0:00,,http://www.governor.ri.gov/documents/orders/Executive-Order-20-04.pdf,nan
hannah,44,,Rhode Island,gathering_size_10_0,3/23/2020 0:00,,http://www.governor.ri.gov/documents/orders/Executive-Order-20-09.pdf,nan
brianna,44,,Rhode Island,gathering_size_100_to_26, ,,nan,nan
hannah,44,,Rhode Island,gathering_size_25_to_11,3/17/2020 0:00,,http://www.governor.ri.gov/documents/orders/Executive-Order-20-04.pdf,nan
brianna,44,,Rhode Island,gathering_size_500_to_101, ,,nan,nan
brianna,44,,Rhode Island,lockdown,,,nan,nan
hannah,44,,Rhode Island,non-essential_services_closure,3/30/2020 0:00,,http://www.governor.ri.gov/documents/orders/Executive-Order-20-13.pdf,nan
isabella,44,,Rhode Island,religious_gatherings_banned,3/28/2020 0:00,,http://www.governor.ri.gov/documents/orders/ExecutiveOrder2013.pdf,nan
brianna,44,,Rhode Island,school_closure,3/16/2020 0:00,,https://coventryri.org/town-news/2020/03/13/all-schools-ri-closed-week-march-16-march-20, 
brianna,44,,Rhode Island,shelter_in_place,3/28/2020 0:00,,http://www.governor.ri.gov/documents/orders/Executive-Order-20-13.pdf, 
hannah,44,,Rhode Island,social_distancing,,,nan,nan
Katie,45,,South Carolina,closing_of_public_venues,3/18/2020 0:00,,https://governor.sc.gov/sites/default/files/Documents/ExecutiveOrders/20200317%20eFILED%20Executive%20Order%20No.%20202010%20%20Directing%20Additional%20Emergency%20Measures%20Due%20to%20COVID19.pdf,nan
Katie,45,,South Carolina,gathering_size_10_0,3/23/2020 0:00,,https://governor.sc.gov/sites/default/files/Documents/ExecutiveOrders/20200323%20eFILED%20Executive%20Order%20No.%20202013%20%20Authorizing%20Law%20Enforcement%20to%20Preserve%20Public%20Health.pdf,nan
Katie,45,,South Carolina,school_closure,3/16/2020 0:00,,https://governor.sc.gov/sites/default/files/Documents/ExecutiveOrders/20200315%20FILED%20Executive%20Order%20No.%20202009%20%20Closing%20Schools%20Cancelling%20Elections%20Other%20Provisions%20Due%20to%20COVID19.pdf,nan
benjamin,45,,South Carolina,social_distancing,3/21/2020 0:00,,https://governor.sc.gov/sites/default/files/Documents/ExecutiveOrders/20200406%20eFILED%20Executive%20Order%20No.%20202021%20%20Stay%20at%20Home%20or%20Work%20Order.pdf,nan
benjamin,45,,South Carolina,gathering_size_25_to_11,3/23/2020 0:00,,https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-04-06%20eFILED%20Executive%20Order%20No.%202020-21%20-%20Stay%20at%20Home%20or%20Work%20Order.pdf,nan
benjamin,45,,South Carolina,gathering_size_100_to_26,3/17/2020 0:00,,https://governor.sc.gov/sites/default/files/Documents/ExecutiveOrders/20200319%20FILED%20Executive%20Order%20No.%20202011%20%20Additional%20Emergency%20Measures%20%26%20Regulatory%20Relief%20re%20COVID19.pdf,nan
Katie,45,,South Carolina,gathering_size_500_to_101,,,nan,nan
Katie,45,,South Carolina,lockdown,,,nan,nan
Katie,45,,South Carolina,non-essential_services_closure,3/31/2020 0:00,,https://governor.sc.gov/news/202003/govhenrymcmasterordersnonessentialbusinessesclosedthroughoutsc,nan
Katie,45,,South Carolina,religious_gatherings_banned,,,nan,religious gatherings exempted from shelter in place order
Katie,45,,South Carolina,shelter_in_place,4/7/2020 0:00,,https://governor.sc.gov/sites/default/files/Documents/ExecutiveOrders/20200406%20eFILED%20Executive%20Order%20No.%20202021%20%20Stay%20at%20Home%20or%20Work%20Order.pdf,nan
madeline,46,,South Dakota,closing_of_public_venues,,,nan,nan
madeline,46,,South Dakota,gathering_size_100_to_26,,,nan,nan
madeline,46,,South Dakota,gathering_size_25_to_11,,,nan,nan
luke,46,,South Dakota,gathering_size_500_to_101,,,nan,nan
hannah,46,,South Dakota,gathering_size_10_0,4/6/2020 0:00,,https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-12.PDF,nan
madeline,46,,South Dakota,lockdown,,,nan,nan
madeline,46,,South Dakota,non-essential_services_closure,3/19/2020 0:00,,https://sdsos.gov/generalinformation/executiveactions/executiveorders/assets/202006.PDF,"only sending home non essential state personnel, not extending to other businesses"
madeline,46,,South Dakota,religious_gatherings_banned,,,nan,nan
madeline,46,,South Dakota,school_closure,,,nan,3/24/20 *gov. recommends school closures but not ordered https://www.keloland.com/news/healthbeat/coronavirus/gov-noem-discusses-distance-education-amid-covid-19-fight/
madeline,46,,South Dakota,shelter_in_place,,,nan,nan
madeline,46,,South Dakota,social_distancing,3/23/2020 0:00,,https://sdsos.gov/generalinformation/executiveactions/executiveorders/assets/202008.PDF,order dedicated space to following CDC social distancing guidelines
isabella,47,,Tennessee,closing_of_public_venues,3/23/2020 0:00,,https://newschannel9.com/news/local/tennesseesgovernorlimitssocialgatheringsamidcovid19outbreak,nan
isabella,47,,Tennessee,gathering_size_10_0,3/23/2020 0:00,,https://newschannel9.com/news/local/tennesseesgovernorlimitssocialgatheringsamidcovid19outbreak,nan
hannah,47,,Tennessee,gathering_size_100_to_26,,,nan,nan
hannah,47,,Tennessee,gathering_size_25_to_11,,,nan,nan
hannah,47,,Tennessee,gathering_size_500_to_101,,,nan,nan
isabella,47,,Tennessee,lockdown,,,nan,nan
isabella,47,,Tennessee,non-essential_services_closure,3/23/2020 0:00,,https://newschannel9.com/news/local/tennesseesgovernorlimitssocialgatheringsamidcovid19outbreak,nan
isabella,47,,Tennessee,religious_gatherings_banned,3/23/2020 0:00,,https://newschannel9.com/news/local/tennesseesgovernorlimitssocialgatheringsamidcovid19outbreak,nan
hannah,47,,Tennessee,school_closure,3/16/2020 0:00,,https://www.tn.gov/governor/news/2020/3/16/governor-lee-issues-statement-regarding-statewide-school-closure.html,nan
hannah,47,,Tennessee,shelter_in_place,4/2/2020 0:00,,https://www.tn.gov/governor/covid-19.html,nan
hannah,47,,Tennessee,social_distancing,,,nan,nan
benjamin,48,,Texas,closing_of_public_venues,3/20/2020 0:00,,https://gov.texas.gov/news/post/governorabbottissuesexecutiveordersinaccordancewithfederalguidelinestomitigatespreadofcovid19intexas,nan
benjamin,48,,Texas,gathering_size_10_0,3/20/2020 0:00,,https://gov.texas.gov/news/post/governorabbottissuesexecutiveordersinaccordancewithfederalguidelinestomitigatespreadofcovid19intexas,nan
benjamin,48,,Texas,non-essential_services_closure,4/2/2020 0:00,,https://gov.texas.gov/news/post/governorabbottissuesexecutiveorderimplementsstatewideessentialservicesandactivitiesprotocols,nan
benjamin,48,,Texas,school_closure,3/20/2020 0:00,,https://gov.texas.gov/news/post/governorabbottissuesexecutiveordersinaccordancewithfederalguidelinestomitigatespreadofcovid19intexas,nan
benjamin,48,,Texas,gathering_size_100_to_26,3/20/2020 0:00,,https://gov.texas.gov/news/post/governorabbottissuesexecutiveordersinaccordancewithfederalguidelinestomitigatespreadofcovid19intexas,nan
benjamin,48,,Texas,gathering_size_25_to_11,,,https://gov.texas.gov/news/post/governorabbottissuesexecutiveordersinaccordancewithfederalguidelinestomitigatespreadofcovid19intexas,nan
benjamin,48,,Texas,gathering_size_500_to_101,,,https://gov.texas.gov/news/post/governorabbottissuesexecutiveordersinaccordancewithfederalguidelinestomitigatespreadofcovid19intexas,nan
benjamin,48,,Texas,lockdown,,,nan,nan
benjamin,48,,Texas,religious_gatherings_banned,,,nan,nan
benjamin,48,,Texas,shelter_in_place,,,nan,nan
benjamin,48,,Texas,social_distancing,3/20/2020 0:00,,https://gov.texas.gov/news/post/governorabbottissuesexecutiveordersinaccordancewithfederalguidelinestomitigatespreadofcovid19intexas,nan
madeline,49,,Utah,closing_of_public_venues,3/18/2020 0:00,,https://governor.utah.gov/2020/03/18/stateordersrestaurantsbarstosuspenddineinservicestoslowspreadofcovid19/,only refers to dine in service prohibited (does not refer to other businesses)
madeline,49,,Utah,gathering_size_10_0,3/18/2020 0:00,,https://governor.utah.gov/2020/03/18/stateordersrestaurantsbarstosuspenddineinservicestoslowspreadofcovid/,max 10 people according to CDC
charlene,49,,Utah,gathering_size_100_to_26,,,nan,nan
madeline,49,,Utah,gathering_size_25_to_11,,,nan,nan
madeline,49,,Utah,gathering_size_500_to_101,,,nan,nan
madeline,49,,Utah,lockdown,,,nan,nan
madeline,49,,Utah,non-essential_services_closure,,,nan,"3/27/20 order on states that individuals should avoid but not required closure of non essential businesses i.e. barber shps, pools, gyms https://drive.google.com/file/d/1PH2tbSfCvKjtw7LG1PgqhPclCaqiu-q6/view"
madeline,49,,Utah,religious_gatherings_banned,,,nan,nan
madeline,49,,Utah,school_closure,3/16/2020 0:00,,https://governor.utah.gov/2020/03/13/govherbertannouncestwoweekdismissalofutahspublicschools/,"*only public schools k -12, remote teaching; higher education paused/remote as of 3/24/20"
madeline,49,,Utah,shelter_in_place,3/27/2020 0:00,,https://drive.google.com/file/d/1Qey2xIxAEqIxiiAHJyHSxBosmjetkbN7/view,"*explictly differentiated as ""stay at home"" not ""Shelter and place"" and residents are to remain at home as much as possible; it is a blury line between order and recommendation based on how th counties in Utah responded"
charlene,49,,Utah,social_distancing,3/20/2020 0:00,,https://coronavirusdownload.utah.gov/Health/Public_Health_Order_Dining.pdf,-
madeline,50,,Vermont,gathering_size_100_to_26,3/16/2020 0:00,,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%201%20TO%20EXECUTIVE%20ORDER%200120.pdf,"max 50 people or 50% occupancy of a facility (including gyms, ect.) "
madeline,50,,Vermont,school_closure,3/18/2020 0:00,,https://governor.vermont.gov/sites/scott/files/documents/Directive%201%20%20Continuity%20of%20Education%20Planning.pdf,all schools
madeline,50,,Vermont,shelter_in_place,3/24/2020 0:00,,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%200120.pdf,"stay at home, leave only for essentials"
madeline,50,,Vermont,closing_of_public_venues,3/24/2020 0:00,,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%200120.pdf,this is order to close all public venues **on 3/16/20 restaurants/bars ordered to dine out only https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%202%20TO%20EXECUTIVE%20ORDER%2001-20_0.pdf
isabella,50,,Vermont,gathering_size_10_0,3/21/2020 0:00,,https://vermontbiz.com/news/2020/march/21/governororderslimitgatherings10closesgymsandsalons,nan
madeline,50,,Vermont,gathering_size_25_to_11,,,nan,nan
madeline,50,,Vermont,gathering_size_500_to_101,3/13/2020 0:00,,https://governor.vermont.gov/sites/scott/files/documents/EO%200120%20Declaration%20of%20State%20of%20Emergency%20in%20Response%20to%20COVID19%20and%20National%20Guard%20CallOut.pdf,prohibits large non -essential mass gatherings of 250
madeline,50,,Vermont,lockdown,,,nan,nan
madeline,50,,Vermont,non-essential_services_closure,3/24/2020 0:00,,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%200120.pdf,nan
madeline,50,,Vermont,religious_gatherings_banned,3/24/2020 0:00,,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%200120.pdf,implied by the stay at home order as not listed as excepmtion
madeline,50,,Vermont,social_distancing,3/24/2020 0:00,,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%200120.pdf,social distancing rules appear in an order
madeline,51,,Virginia,closing_of_public_venues,3/24/2020 0:00,,https://www.governor.virginia.gov/media/governorvirginiagov/executiveactions/EO53TemporaryRestrictionsDueToNovelCoronavirus(COVID19).pdf,"closures mandated but on 3/17/20 all restaurants, gyms, theaters, etc. limit capacity to 10 or close. Carry out permitted https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/Amended-Order-of-the-Governor-and-State-Health-Commissioner-Declaration-of-Public-Health-Emergency.pdf"
madeline,51,,Virginia,school_closure,3/13/2020 0:00,,https://www.governor.virginia.gov/newsroom/allreleases/2020/march/headline854442en.html,nan
madeline,51,,Virginia,shelter_in_place,3/30/2020 0:00,,https://www.governor.virginia.gov/media/governorvirginiagov/executiveactions/EO55TemporaryStayatHomeOrderDuetoNovelCoronavirus(COVID19).pdf,"remain at home order, exceptions for necessary and religious services"
madeline,51,,Virginia,gathering_size_10_0,3/17/2020 0:00,,https://www.governor.virginia.gov/newsroom/allreleases/2020/march/headline854487en.html,ban on mass gatherings 10 or more
madeline,51,,Virginia,gathering_size_25_to_11,,,nan,nan
madeline,51,,Virginia,gathering_size_500_to_101,,,nan,nan
madeline,51,,Virginia,gathering_size_100_to_26,3/15/2020 0:00,,https://www.nbc12.com/2020/03/15/northambansgatheringspeoplesaysitsnotyettimequarantine,max 100 ppl
madeline,51,,Virginia,lockdown,,,nan,nan
madeline,51,,Virginia,non-essential_services_closure,3/24/2020 0:00,,https://www.governor.virginia.gov/media/governorvirginiagov/executiveactions/EO53TemporaryRestrictionsDueToNovelCoronavirus(COVID19).pdf,nan
benjamin,51,,Virginia,religious_gatherings_banned,3/24/2020 0:00,,https://www.governor.virginia.gov/media/governorvirginiagov/executiveactions/EO53TemporaryRestrictionsDueToNovelCoronavirus(COVID19).pdf,nan
benjamin,51,,Virginia,social_distancing,3/24/2020 0:00,,https://www.governor.virginia.gov/newsroom/allreleases/2020/march/headline855702en.html,nan
madeline,53,,Washington,religious_gatherings_banned,3/23/2020 0:00,,https://www.governor.wa.gov/sites/default/files/proclamations/2025%20Coronovirus%20Stay%20SafeStay%20Healthy%20%28tmp%29%20%28002%29.pdf,explicitly prohibits
madeline,53,,Washington,school_closure,3/13/2020 0:00,,https://www.governor.wa.gov/sites/default/files/proclamations/2009%20Coronavirus%20Schools%20Amendment%20%28tmp%29.pdf; https://www.governor.wa.gov/sites/default/files/proclamations/2012%20Coronavirus%20College%20Closure%20%28tmp%29.pdf,"state wide k - 12 + universities (originally proclamations from 2/29/20 - 3/11 were only for Pierce, King, Snohomish counties"
madeline,53,,Washington,shelter_in_place,3/23/2020 0:00,,https://www.governor.wa.gov/sites/default/files/proclamations/2025%20Coronovirus%20Stay%20SafeStay%20Healthy%20%28tmp%29%20%28002%29.pdf,"Stay at home oder, social distanced outside rec permitted"
madeline,53,,Washington,closing_of_public_venues,3/16/2020 0:00,,https://www.governor.wa.gov/sites/default/files/proclamations/2013%20Coronavirus%20RestaurantsBars%20%28tmp%29.pdf,"all social, bars, clubs ect. Closed (take out permitted) "
madeline,53,,Washington,gathering_size_10_0,3/23/2020 0:00,,https://www.governor.wa.gov/sites/default/files/proclamations/2025%20Coronovirus%20Stay%20SafeStay%20Healthy%20%28tmp%29%20%28002%29.pdf,all non essential gatherings of any kind banned
hannah,53,,Washington,gathering_size_25_to_11,,,nan,nan
hannah,53,,Washington,gathering_size_100_to_26,3/16/2020 0:00,,https://www.governor.wa.gov/news-media/inslee-statement-statewide-shutdown-restaurants-bars-and-limits-size-gatherings-expanded,limit 50
benjamin,53,,Washington,gathering_size_500_to_101,3/11/2020 0:00,,https://www.governor.wa.gov/newsmedia/insleeissuesemergencyproclamationlimitslargeeventsminimizepublichealthrisk,nan
madeline,53,,Washington,lockdown,,,nan,nan
hannah,53,,Washington,non-essential_services_closure,3/23/2020 0:00,,https://www.governor.wa.gov/news-media/inslee-announces-stay-home-stay-healthy%C2%A0order,nan
madeline,53,,Washington,social_distancing,,,nan,nan
Katie,54,,West Virginia,gathering_size_10_0,3/24/2020 0:00,,https://coronaviruswvgovstatuscdn.azureedge.net/STAY_AT_HOME_ORDER.pdf,nan
Katie,54,,West Virginia,non-essential_services_closure,3/24/2020 0:00,,https://coronaviruswvgovstatuscdn.azureedge.net/STAY_AT_HOME_ORDER.pdf,nan
luke,54,,West Virginia,school_closure,3/13/2020 0:00,,http://wvmetronews.com/2020/03/13/schoolsareclosinginwestvirginiauntilfurthernotice/,nan
luke,54,,West Virginia,shelter_in_place,3/24/2020 0:00,,https://www.fisherphillips.com/resourcesalertswestvirginiagovernorordersshelterinplace,nan
Katie,54,,West Virginia,closing_of_public_venues,3/18/2020 0:00,,"https://governor.wv.gov/News/pressreleases/2020/Pages/COVID19UPDATEExecutiveOrderlimitingrestaurantsandbars,closingcasinosstatewide.aspx",nan
Katie,54,,West Virginia,gathering_size_100_to_26,,,nan,nan
luke,54,,West Virginia,gathering_size_25_to_11,,,nan,nan
Katie,54,,West Virginia,gathering_size_500_to_101,,,nan,nan
Katie,54,,West Virginia,lockdown,,,nan,nan
Katie,54,,West Virginia,religious_gatherings_banned,,,nan,religious gatherings exempted from shelter in place order
Katie,54,,West Virginia,social_distancing,3/24/2020 0:00,,https://coronaviruswvgovstatuscdn.azureedge.net/STAY_AT_HOME_ORDER.pdf,nan
benjamin,55,,Wisconsin,closing_of_public_venues,3/17/2020 0:00,,https://evers.wi.gov/Documents/COVID19/UPDATEDOrder10People.pdf,nan
benjamin,55,,Wisconsin,gathering_size_10_0,3/17/2020 0:00,,https://evers.wi.gov/Documents/COVID19/UPDATEDOrder10People.pdf,nan
benjamin,55,,Wisconsin,non-essential_services_closure,3/25/2020 0:00,,https://evers.wi.gov/Documents/COVID19/EMO12SaferAtHome.pdf,nan
benjamin,55,,Wisconsin,school_closure,3/18/2020 0:00,,https://evers.wi.gov/Documents/EO/SignedSchoolClosure.pdf,nan
benjamin,55,,Wisconsin,shelter_in_place,3/25/2020 0:00,,https://evers.wi.gov/Documents/COVID19/EMO12SaferAtHome.pdf,nan
benjamin,55,,Wisconsin,gathering_size_100_to_26,3/17/2020 0:00,,https://evers.wi.gov/Documents/EO/DHSOrderMassGatheringsof50orMore.pdf,nan
isabella,55,,Wisconsin,gathering_size_25_to_11,,,nan,nan
isabella,55,,Wisconsin,gathering_size_500_to_101,,,nan,nan
benjamin,55,,Wisconsin,lockdown,,,nan,nan
benjamin,55,,Wisconsin,religious_gatherings_banned,3/17/2020 0:00,,https://evers.wi.gov/Documents/COVID19/UPDATEDOrder10People.pdf,nan
benjamin,55,,Wisconsin,social_distancing,3/17/2020 0:00,,https://evers.wi.gov/Documents/EO/DHSOrderMassGatheringsof50orMore.pdf,nan
isabella,56,,Wyoming,closing_of_public_venues,3/30/2020 0:00,,http://pluto.state.wy.us/awweb/main.jsp?flag=browse&smd=2&awdid=3,nan
charlene,56,,Wyoming,gathering_size_10_0,3/19/2020 0:00,,https://health.wyo.gov/wpcontent/uploads/2020/03/StatewideOrder3.19.2020.pdf,-
isabella,56,,Wyoming,gathering_size_100_to_26,,,nan,nan
